iteration,EPT,EPI
82000,9.789E-04,0.000E+00
82100,1.024E-03,0.000E+00
82200,1.103E-03,0.000E+00
82300,1.065E-03,0.000E+00
82400,1.035E-03,0.000E+00
82500,1.081E-03,0.000E+00
82600,1.079E-03,0.000E+00
82700,1.081E-03,0.000E+00
82800,1.057E-03,0.000E+00
82900,1.001E-03,0.000E+00
83000,9.881E-04,0.000E+00
83100,1.009E-03,0.000E+00
83200,1.011E-03,0.000E+00
83300,9.943E-04,0.000E+00
83400,9.639E-04,0.000E+00
83500,1.022E-03,0.000E+00
83600,1.054E-03,0.000E+00
83700,1.027E-03,0.000E+00
83800,9.941E-04,0.000E+00
83900,9.942E-04,0.000E+00
84000,9.767E-04,0.000E+00
84100,9.891E-04,0.000E+00
84200,1.038E-03,0.000E+00
84300,1.067E-03,0.000E+00
84400,1.103E-03,0.000E+00
84500,1.143E-03,0.000E+00
84600,1.140E-03,0.000E+00
84700,1.115E-03,0.000E+00
84800,1.159E-03,0.000E+00
84900,1.159E-03,0.000E+00
85000,1.194E-03,0.000E+00
85100,1.148E-03,0.000E+00
85200,1.078E-03,0.000E+00
85300,9.982E-04,0.000E+00
85400,9.891E-04,0.000E+00
85500,9.904E-04,0.000E+00
85600,1.026E-03,0.000E+00
85700,1.070E-03,0.000E+00
85800,9.846E-04,0.000E+00
85900,1.083E-03,0.000E+00
86000,1.054E-03,0.000E+00
86100,1.034E-03,0.000E+00
86200,9.967E-04,0.000E+00
86300,9.932E-04,0.000E+00
86400,1.003E-03,0.000E+00
86500,9.454E-04,0.000E+00
86600,9.569E-04,0.000E+00
86700,9.789E-04,0.000E+00
86800,9.875E-04,0.000E+00
86900,1.083E-03,0.000E+00
87000,1.083E-03,0.000E+00
87100,1.038E-03,0.000E+00
87200,1.063E-03,0.000E+00
87300,1.081E-03,0.000E+00
87400,1.076E-03,0.000E+00
87500,1.076E-03,0.000E+00
87600,1.023E-03,0.000E+00
87700,9.757E-04,0.000E+00
87800,1.004E-03,0.000E+00
87900,1.012E-03,0.000E+00
88000,1.003E-03,0.000E+00
88100,9.743E-04,0.000E+00
88200,1.005E-03,0.000E+00
88300,1.045E-03,0.000E+00
88400,1.039E-03,0.000E+00
88500,1.000E-03,0.000E+00
88600,9.961E-04,0.000E+00
88700,9.850E-04,0.000E+00
88800,9.647E-04,0.000E+00
88900,1.022E-03,0.000E+00
89000,1.063E-03,0.000E+00
89100,1.078E-03,0.000E+00
89200,1.135E-03,0.000E+00
89300,1.150E-03,0.000E+00
89400,1.111E-03,0.000E+00
89500,1.150E-03,0.000E+00
89600,1.153E-03,0.000E+00
89700,1.190E-03,0.000E+00
89800,1.171E-03,0.000E+00
89900,1.105E-03,0.000E+00
90000,1.025E-03,0.000E+00
90100,1.002E-03,0.000E+00
90200,9.797E-04,0.000E+00
90300,1.026E-03,0.000E+00
90400,1.017E-03,0.000E+00
90500,9.945E-04,0.000E+00
90600,9.625E-04,0.000E+00
90700,1.035E-03,0.000E+00
90800,1.047E-03,0.000E+00
90900,1.011E-03,0.000E+00
91000,9.945E-04,0.000E+00
91100,9.864E-04,0.000E+00
91200,9.589E-04,0.000E+00
91300,9.232E-04,0.000E+00
91400,9.826E-04,0.000E+00
91500,9.780E-04,0.000E+00
91600,1.049E-03,0.000E+00
91700,1.099E-03,0.000E+00
91800,1.052E-03,0.000E+00
91900,1.034E-03,0.000E+00
92000,1.082E-03,0.000E+00
92100,1.069E-03,0.000E+00
92200,1.085E-03,0.000E+00
92300,1.043E-03,0.000E+00
92400,9.840E-04,0.000E+00
92500,9.955E-04,0.000E+00
92600,1.011E-03,0.000E+00
92700,1.008E-03,0.000E+00
92800,9.898E-04,0.000E+00
92900,9.841E-04,0.000E+00
93000,1.033E-03,0.000E+00
93100,1.049E-03,0.000E+00
93200,1.017E-03,0.000E+00
93300,9.957E-04,0.000E+00
93400,9.911E-04,0.000E+00
93500,9.694E-04,0.000E+00
93600,1.003E-03,0.000E+00
93700,1.049E-03,0.000E+00
93800,1.066E-03,0.000E+00
93900,1.118E-03,0.000E+00
94000,1.147E-03,0.000E+00
94100,1.126E-03,0.000E+00
94200,1.131E-03,0.000E+00
94300,1.157E-03,0.000E+00
94400,1.173E-03,0.000E+00
94500,1.191E-03,0.000E+00
94600,1.131E-03,0.000E+00
94700,1.056E-03,0.000E+00
94800,1.004E-03,0.000E+00
94900,9.756E-04,0.000E+00
95000,1.010E-03,0.000E+00
95100,1.023E-03,0.000E+00
95200,1.003E-03,0.000E+00
95300,9.902E-04,0.000E+00
95400,1.006E-03,0.000E+00
95500,1.057E-03,0.000E+00
95600,1.025E-03,0.000E+00
95700,9.938E-04,0.000E+00
95800,9.910E-04,0.000E+00
95900,9.708E-04,0.000E+00
96000,9.344E-04,0.000E+00
96100,9.685E-04,0.000E+00
96200,9.791E-04,0.000E+00
96300,1.014E-03,0.000E+00
96400,1.099E-03,0.000E+00
96500,1.070E-03,0.000E+00
96600,1.036E-03,0.000E+00
96700,1.081E-03,0.000E+00
96800,1.080E-03,0.000E+00
96900,1.080E-03,0.000E+00
97000,1.062E-03,0.000E+00
97100,1.007E-03,0.000E+00
97200,1.000E-03,0.000E+00
97300,1.008E-03,0.000E+00
97400,1.012E-03,0.000E+00
97500,9.969E-04,0.000E+00
97600,9.639E-04,0.000E+00
97700,1.017E-03,0.000E+00
97800,1.054E-03,0.000E+00
97900,1.031E-03,0.000E+00
98000,9.931E-04,0.000E+00
98100,9.949E-04,0.000E+00
98200,9.792E-04,0.000E+00
98300,9.838E-04,0.000E+00
98400,1.034E-03,0.000E+00
98500,1.066E-03,0.000E+00
98600,1.096E-03,0.000E+00
98700,1.141E-03,0.000E+00
98800,1.146E-03,0.000E+00
98900,1.110E-03,0.000E+00
99000,1.158E-03,0.000E+00
99100,1.153E-03,0.000E+00
99200,1.194E-03,0.000E+00
99300,1.155E-03,0.000E+00
99400,1.085E-03,0.000E+00
99500,1.001E-03,0.000E+00
99600,9.938E-04,0.000E+00
99700,9.831E-04,0.000E+00
99800,1.027E-03,0.000E+00
99900,1.011E-03,0.000E+00
100000,9.874E-04,0.000E+00
